SUBID,ses,analysis,stats,TCK,tck_mean,tck_std,tck_min,tck_max,tck_count
S038,T01,AL_07,70.2414551 5.80578184 54.1046982 88.5787811 4434 ,R_Area_9-46d,70.2414551,5.80578184,54.10469820000001,88.5787811,4434
S038,T01,AL_07,77.9560623 5.38468695 62.7307358 95.6903 4201 ,R_Area_anterior_9-46v,77.9560623,5.38468695,62.7307358,95.6903,4201
S038,T01,AL_07,69.5984344 6.2375989 52.0476952 88.0788193 3852 ,R_Area_46,69.5984344,6.2375989,52.04769520000001,88.07881929999999,3852
S038,T01,AL_07,69.3300247 7.51581144 54.0639 93.5300827 3124 ,R_Area_posterior_9-46v,69.3300247,7.51581144,54.0639,93.53008270000001,3124
S038,T01,AL_07,63.2317543 7.87137127 42.4568939 88.6274719 3302 ,R_Area_8C,63.23175429999999,7.87137127,42.456893900000004,88.6274719,3302
S038,T01,AL_07,68.6969376 7.22753477 48.4253845 90.3330841 5033 ,R_Area_8Av,68.6969376,7.22753477,48.4253845,90.3330841,5033
S038,T01,AL_07,64.296524 5.78201723 49.5078278 81.6615677 3735 ,R_Inferior_6-8_Transitional_Area,64.296524,5.78201723,49.5078278,81.6615677,3735
S038,T01,AL_07,70.6682968 6.86820412 53.7276268 91.937088 3916 ,R_Superior_6-8_Transitional_Area,70.6682968,6.86820412,53.727626799999996,91.937088,3916
S038,T01,AL_07,75.7152328 5.90117264 59.6915512 94.7050858 4036 ,R_Superior_Frontal_Language_Area,75.7152328,5.90117264,59.6915512,94.7050858,4036
S038,T01,AL_07,81.5878983 6.19631433 64.7936783 102.563568 3607 ,R_Area_8B_Lateral,81.5878983,6.19631433,64.7936783,102.563568,3607
S037,T02,AL_07,118.184067 20.200222 75.405159 194.207077 1577 ,L_RetroSplenial_Complex,118.184067,20.200222,75.405159,194.207077,1577
S037,T02,AL_07,160.021317 20.0701656 105.268372 198.955032 679 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,160.02131699999998,20.070165600000003,105.268372,198.95503200000002,679
S037,T02,AL_07,203.617599 10.7047272 182.532578 218.094879 9 ,L_Entorhinal_Cortex,203.617599,10.704727199999999,182.532578,218.094879,9
S037,T02,AL_07,63.2806969 5.21585798 50.1585274 80.7001648 2046 ,ctx_lh_G_and_S_cingul-Ant,63.2806969,5.21585798,50.1585274,80.7001648,2046
S037,T02,AL_07,16.3424683 3.08302808 10.0091219 24.6092625 569 ,Left-MammillaryBody,16.3424683,3.08302808,10.0091219,24.6092625,569
S037,T02,AL_07,36.768116 4.93239021 25.9075489 52.5485458 3191 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,36.768116,4.93239021,25.9075489,52.5485458,3191
S037,T02,AL_07,59.6195183 7.38008881 41.1709175 81.949295 2684 ,L_Area_TG_dorsal,59.619518299999996,7.38008881,41.1709175,81.94929499999999,2684
S037,T02,AL_07,72.1890335 6.04144382 54.217926 91.8809738 3418 ,L_Area_8BM,72.1890335,6.04144382,54.217926,91.8809738,3418
S037,T02,AL_07,83.7430496 6.94221401 62.4094887 105.267975 3600 ,L_Area_9_Middle,83.74304959999999,6.94221401,62.4094887,105.267975,3600
S037,T02,AL_07,69.1019974 7.94997597 49.8407326 94.1407852 2215 ,L_Area_10r,69.1019974,7.94997597,49.8407326,94.14078520000001,2215
S037,T02,AL_07,81.229454 7.44226027 59.769722 103.171463 2181 ,L_Area_10v,81.229454,7.44226027,59.769721999999994,103.171463,2181
S037,T02,AL_07,77.0435715 26.5236149 35.2629814 132.50032 664 ,L_Area_25,77.0435715,26.5236149,35.2629814,132.50032,664
S037,T02,AL_07,68.9558716 6.51730824 51.5097237 89.7421036 2771 ,L_Area_p32,68.9558716,6.51730824,51.5097237,89.7421036,2771
S037,T02,AL_07,55.6785049 5.35735321 43.872364 70.4069595 2674 ,L_Area_s32,55.6785049,5.35735321,43.872364000000005,70.4069595,2674
S037,T02,AL_07,88.0942459 4.90749693 74.3414612 103.462158 3413 ,L_Area_10d,88.0942459,4.90749693,74.34146120000001,103.462158,3413
S037,T02,AL_07,82.3456879 7.25125551 62.3886871 105.397316 3673 ,L_Area_posterior_10p,82.3456879,7.25125551,62.388687100000006,105.39731599999999,3673
S037,T02,AL_07,78.7139359 4.79692745 64.7954407 93.3132553 3027 ,L_Area_anterior_10p,78.71393590000001,4.79692745,64.7954407,93.3132553,3027
S037,T02,AL_07,87.0432587 6.95895624 68.0884323 104.505394 1959 ,L_Polar_10p,87.04325870000001,6.95895624,68.0884323,104.505394,1959
S037,T02,AL_07,74.2458725 7.62925673 53.8386765 96.7051468 2761 ,L_Area_11l,74.2458725,7.62925673,53.8386765,96.7051468,2761
S037,T02,AL_07,78.4131165 5.34958792 62.7327156 95.186142 3100 ,L_Area_anterior_47r,78.4131165,5.34958792,62.7327156,95.186142,3100
S037,T02,AL_07,76.7519302 8.95119858 55.2418213 103.282227 2891 ,L_Area_47m,76.7519302,8.95119858,55.2418213,103.282227,2891
S037,T02,AL_07,74.6496048 8.00562954 50.8357391 99.2772751 3241 ,L_Area_47s,74.64960479999999,8.00562954,50.8357391,99.2772751,3241
S037,T02,AL_07,59.9583969 5.19401836 46.2044106 78.3461456 2084 ,L_Area_13l,59.958396900000004,5.19401836,46.2044106,78.34614559999999,2084
S037,T02,AL_07,68.2579193 9.72460461 43.5360336 91.1840134 1656 ,L_Orbital_Frontal_Complex,68.2579193,9.72460461,43.5360336,91.18401340000001,1656
S037,T02,AL_07,68.5827255 23.6372795 25.61619 141.391327 1937 ,L_posterior_OFC_Complex,68.5827255,23.6372795,25.61619,141.391327,1937
S037,T02,AL_07,71.5145111 8.89331913 50.415657 99.3356628 2337 ,L_Area_44,71.51451109999999,8.89331913,50.415657,99.33566280000001,2337
S037,T02,AL_07,84.6083755 6.21716309 67.0127792 103.219948 3521 ,L_Area_45,84.6083755,6.21716309,67.0127792,103.219948,3521
S037,T02,AL_07,77.9809647 6.25568819 58.383213 97.5537796 3389 ,L_Area_47l,77.9809647,6.25568819,58.383213,97.5537796,3389
S037,T02,AL_07,75.5673599 4.57871246 59.7357445 90.4855728 3177 ,L_Area_posterior_47r,75.5673599,4.57871246,59.735744499999996,90.4855728,3177
S037,T02,AL_07,75.2277527 6.30490303 54.1478653 95.4635162 3472 ,L_Area__IFSa,75.2277527,6.30490303,54.14786529999999,95.4635162,3472
S037,T02,AL_07,80.6756668 7.29217052 60.0153275 105.814774 1989 ,L_Area_IFSp,80.67566679999999,7.29217052,60.015327500000005,105.814774,1989
S037,T02,AL_07,73.3522339 15.9837799 42.5729294 109.196495 958 ,L_Area_IFJa,73.3522339,15.9837799,42.5729294,109.196495,958
S037,T02,AL_07,59.8347092 6.34635639 43.4129181 77.8722229 1313 ,L_Area_IFJp,59.834709200000006,6.34635639,43.412918100000006,77.87222290000001,1313
S037,T02,AL_07,82.9943542 6.31489658 61.7375336 103.540329 3619 ,L_Area_9_anterior,82.9943542,6.31489658,61.7375336,103.540329,3619
S037,T02,AL_07,76.2057114 4.76892614 61.2912025 92.6744843 2894 ,L_Area_9_Posterior,76.20571140000001,4.76892614,61.291202500000004,92.6744843,2894
S037,T02,AL_07,63.8874359 6.45093584 45.7854347 84.3119431 3376 ,L_Area_8Ad,63.88743589999999,6.45093584,45.7854347,84.3119431,3376
S037,T02,AL_07,71.1851425 6.10842037 49.4250069 89.0598526 3708 ,L_Area_9-46d,71.1851425,6.10842037,49.42500689999999,89.0598526,3708
S037,T02,AL_07,80.1926651 5.23232937 64.4706268 96.2609177 3303 ,L_Area_anterior_9-46v,80.1926651,5.23232937,64.47062679999999,96.26091770000001,3303
S037,T02,AL_07,73.9616318 5.17109156 52.4340134 90.0448761 3590 ,L_Area_46,73.96163179999999,5.17109156,52.4340134,90.0448761,3590
S037,T02,AL_07,80.1174316 6.44040728 57.8316498 101.47364 2547 ,L_Area_posterior_9-46v,80.1174316,6.44040728,57.8316498,101.47364,2547
S037,T02,AL_07,62.276432 8.64962482 40.8438492 90.5939026 3278 ,L_Area_8C,62.27643199999999,8.64962482,40.8438492,90.59390259999999,3278
S037,T02,AL_07,68.0216064 4.91054058 50.7467346 83.0290375 3681 ,L_Area_8Av,68.0216064,4.91054058,50.7467346,83.0290375,3681
S037,T02,AL_07,63.8798218 6.09316397 46.3709145 82.3781433 3863 ,L_Inferior_6-8_Transitional_Area,63.8798218,6.09316397,46.370914500000005,82.37814329999999,3863
S037,T02,AL_07,70.4959869 5.31134129 52.4809113 86.5881424 4012 ,L_Superior_6-8_Transitional_Area,70.4959869,5.31134129,52.4809113,86.58814240000001,4012
S037,T02,AL_07,74.2689438 4.58926868 59.6410065 89.5559921 3685 ,L_Superior_Frontal_Language_Area,74.2689438,4.58926868,59.641006499999996,89.5559921,3685
S037,T02,AL_07,78.4509048 5.43994093 59.4667053 95.5897903 3299 ,L_Area_8B_Lateral,78.45090479999999,5.43994093,59.466705299999994,95.58979029999999,3299
S037,T02,AL_07,112.010475 12.5567045 78.1400146 160.283768 1223 ,R_RetroSplenial_Complex,112.010475,12.5567045,78.1400146,160.28376799999998,1223
S037,T02,AL_07,150.284378 15.5803013 110.214767 195.19754 880 ,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,150.284378,15.5803013,110.214767,195.19754,880
S037,T02,AL_07,203.671707 11.0613842 185.118988 217.204803 27 ,R_Entorhinal_Cortex,203.671707,11.061384199999999,185.118988,217.20480299999997,27
S037,T02,AL_07,70.9372711 6.49489307 50.5175972 89.4697342 1894 ,ctx_rh_G_and_S_cingul-Ant,70.93727109999999,6.49489307,50.517597200000004,89.4697342,1894
S037,T02,AL_07,18.2172737 3.42981339 10.9482279 28.3055458 1217 ,Right-MammillaryBody,18.2172737,3.42981339,10.948227900000001,28.305545799999997,1217
S037,T02,AL_07,38.2803154 4.38580799 27.8568821 52.4665565 3615 ,Right-Basal-nucleus_AND_Right-Lateral-nucleus,38.2803154,4.38580799,27.8568821,52.466556499999996,3615
S037,T02,AL_07,63.6882095 5.93126678 47.4756355 81.2942963 2678 ,R_Area_TG_dorsal,63.6882095,5.93126678,47.475635499999996,81.2942963,2678
S037,T02,AL_07,72.7556152 6.84911633 54.7742615 95.6266251 3948 ,R_Area_8BM,72.7556152,6.84911633,54.7742615,95.6266251,3948
S037,T02,AL_07,90.2294617 4.97245741 73.3358002 106.567558 3494 ,R_Area_9_Middle,90.2294617,4.97245741,73.3358002,106.567558,3494
S037,T02,AL_07,75.3189621 6.60908031 58.682724 94.5079269 2061 ,R_Area_10r,75.3189621,6.60908031,58.682724,94.50792690000002,2061
S037,T02,AL_07,83.0420456 6.07289743 66.4461136 101.221474 1695 ,R_Area_10v,83.0420456,6.07289743,66.4461136,101.221474,1695
S037,T02,AL_07,32.6325645 3.22059417 23.2767582 41.8392754 1198 ,R_Area_25,32.6325645,3.22059417,23.2767582,41.8392754,1198
S037,T02,AL_07,75.6534271 5.99476624 60.706749 93.6625671 1678 ,R_Area_p32,75.6534271,5.99476624,60.706749,93.6625671,1678
S037,T02,AL_07,92.616684 21.6807041 52.5050812 141.249588 139 ,R_Area_s32,92.61668399999999,21.680704100000003,52.505081200000006,141.249588,139
S037,T02,AL_07,89.5338287 4.51132393 76.960144 103.670876 3111 ,R_Area_10d,89.5338287,4.51132393,76.960144,103.670876,3111
S037,T02,AL_07,82.0774536 6.22577858 65.7688293 100.928726 2610 ,R_Area_posterior_10p,82.0774536,6.22577858,65.7688293,100.928726,2610
S037,T02,AL_07,78.2130432 4.01242113 67.4259872 91.653656 2645 ,R_Area_anterior_10p,78.2130432,4.01242113,67.4259872,91.65365600000001,2645
S037,T02,AL_07,83.140274 4.74187231 66.4473724 97.0146408 2358 ,R_Polar_10p,83.140274,4.74187231,66.44737239999999,97.0146408,2358
S037,T02,AL_07,71.1474686 7.34375286 53.8567505 92.0035858 1764 ,R_Area_11l,71.1474686,7.34375286,53.856750500000004,92.0035858,1764
S037,T02,AL_07,78.8922958 4.85912514 61.0801125 94.1636734 3278 ,R_Area_anterior_47r,78.8922958,4.85912514,61.0801125,94.16367340000001,3278
S037,T02,AL_07,68.0943222 6.20933437 53.0581322 88.3695755 1972 ,R_Area_47m,68.09432220000001,6.20933437,53.0581322,88.3695755,1972
S037,T02,AL_07,75.25737 4.33127499 61.7976303 90.5069199 2947 ,R_Area_47s,75.25737,4.33127499,61.797630299999994,90.5069199,2947
S037,T02,AL_07,55.7684669 5.3540988 43.5535812 72.4139404 1383 ,R_Area_13l,55.7684669,5.3540988,43.5535812,72.41394040000002,1383
S037,T02,AL_07,74.8522186 6.38800001 57.0870132 97.2052536 1331 ,R_Orbital_Frontal_Complex,74.8522186,6.38800001,57.0870132,97.20525359999999,1331
S037,T02,AL_07,25.5385513 3.86416817 20.1695747 43.1761436 3574 ,R_posterior_OFC_Complex,25.5385513,3.86416817,20.169574700000002,43.176143599999996,3574
S037,T02,AL_07,66.5805817 5.90262508 51.5117798 86.3337173 3249 ,R_Area_44,66.58058170000001,5.90262508,51.51177979999999,86.33371729999999,3249
S037,T02,AL_07,79.2154083 5.85334253 62.3930511 96.9574814 3717 ,R_Area_45,79.21540829999999,5.85334253,62.39305110000001,96.9574814,3717
S037,T02,AL_07,77.5248566 4.77417183 63.7070389 92.740387 3273 ,R_Area_47l,77.52485659999999,4.77417183,63.70703889999999,92.740387,3273
S037,T02,AL_07,77.4133072 4.54268456 65.4256592 91.8352737 3270 ,R_Area_posterior_47r,77.4133072,4.54268456,65.42565920000001,91.8352737,3270
S037,T02,AL_07,75.0012589 7.39647532 57.8349991 96.4777832 3819 ,R_Area__IFSa,75.00125890000001,7.39647532,57.834999100000005,96.4777832,3819
S037,T02,AL_07,76.471405 7.46441793 55.6808357 98.7465057 3469 ,R_Area_IFSp,76.471405,7.46441793,55.68083570000001,98.7465057,3469
S037,T02,AL_07,73.1191254 8.19944 50.186512 100.24939 867 ,R_Area_IFJa,73.1191254,8.19944,50.186512,100.24939,867
S037,T02,AL_07,62.3796005 10.8017416 42.1743507 98.6274414 685 ,R_Area_IFJp,62.3796005,10.8017416,42.174350700000005,98.62744140000001,685
S037,T02,AL_07,85.4542618 4.40727329 72.0280914 99.5926056 3988 ,R_Area_9_anterior,85.4542618,4.40727329,72.02809140000001,99.5926056,3988
S037,T02,AL_07,80.571991 4.62264538 65.2749939 95.5782318 3731 ,R_Area_9_Posterior,80.571991,4.62264538,65.2749939,95.5782318,3731
S037,T02,AL_07,74.0711517 7.62813377 52.4671478 97.6029053 3796 ,R_Area_8Ad,74.0711517,7.62813377,52.4671478,97.60290529999999,3796
S037,T02,AL_07,71.8392487 5.36865711 56.4720993 87.86203 4191 ,R_Area_9-46d,71.83924870000001,5.36865711,56.4720993,87.86203,4191
S037,T02,AL_07,78.6939011 4.6228776 65.4839706 93.2912827 3658 ,R_Area_anterior_9-46v,78.69390109999999,4.6228776,65.4839706,93.29128270000001,3658
S037,T02,AL_07,72.1884995 5.96195793 56.0692101 90.0139999 4341 ,R_Area_46,72.1884995,5.96195793,56.0692101,90.0139999,4341
S037,T02,AL_07,73.392395 4.36617613 59.1409111 87.6617432 3585 ,R_Area_posterior_9-46v,73.392395,4.36617613,59.140911100000004,87.6617432,3585
S037,T02,AL_07,72.3547897 15.4089231 40.4895782 122.427162 4015 ,R_Area_8C,72.3547897,15.408923099999999,40.489578200000004,122.42716200000001,4015
S037,T02,AL_07,69.2253342 6.81996298 49.5691681 89.9310989 3141 ,R_Area_8Av,69.2253342,6.81996298,49.569168100000006,89.93109890000001,3141
S037,T02,AL_07,66.3715744 5.93128729 49.7125854 84.31353 4014 ,R_Inferior_6-8_Transitional_Area,66.3715744,5.93128729,49.7125854,84.31353,4014
S037,T02,AL_07,72.1715393 6.49055004 51.5321922 91.2698059 3931 ,R_Superior_6-8_Transitional_Area,72.17153929999999,6.49055004,51.532192200000004,91.2698059,3931
S037,T02,AL_07,76.8975372 5.77453423 61.4025116 94.480423 4482 ,R_Superior_Frontal_Language_Area,76.8975372,5.77453423,61.402511600000004,94.480423,4482
S037,T02,AL_07,80.865036 6.88222027 60.0704002 103.54068 3731 ,R_Area_8B_Lateral,80.865036,6.88222027,60.070400199999995,103.54068000000001,3731
S037,T01,AL_07,123.418076 22.0217152 76.0899734 190.107407 1754 ,L_RetroSplenial_Complex,123.418076,22.0217152,76.0899734,190.107407,1754
S037,T01,AL_07,161.594238 20.4122581 111.282822 198.806824 729 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,161.594238,20.4122581,111.282822,198.806824,729
S037,T01,AL_07,204.796448 9.66606426 186.74321 218.396072 16 ,L_Entorhinal_Cortex,204.796448,9.66606426,186.74321,218.39607200000003,16
S037,T01,AL_07,63.4486809 5.53974104 49.5475655 81.3401947 2016 ,ctx_lh_G_and_S_cingul-Ant,63.4486809,5.53974104,49.547565500000005,81.3401947,2016
S037,T01,AL_07,17.8305111 3.17717886 10.2759638 27.5203438 2348 ,Left-MammillaryBody,17.8305111,3.17717886,10.275963800000001,27.520343800000003,2348
S037,T01,AL_07,37.3941307 4.87869596 25.5830479 52.0262604 3133 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,37.394130700000005,4.87869596,25.5830479,52.0262604,3133
S037,T01,AL_07,60.9448166 7.52890396 41.191288 84.8134766 2583 ,L_Area_TG_dorsal,60.944816599999996,7.52890396,41.191288,84.8134766,2583
S037,T01,AL_07,71.6928711 5.83495092 52.800396 90.5707397 3447 ,L_Area_8BM,71.69287109999999,5.83495092,52.800396,90.5707397,3447
S037,T01,AL_07,83.7202606 7.05987597 61.7705498 105.595245 3584 ,L_Area_9_Middle,83.72026059999999,7.05987597,61.770549800000005,105.59524499999999,3584
S037,T01,AL_07,73.4771729 7.760849 52.1103287 95.5016403 2178 ,L_Area_10r,73.4771729,7.760849,52.110328700000004,95.50164029999999,2178
S037,T01,AL_07,85.0614243 6.76771307 64.0707474 104.935089 2358 ,L_Area_10v,85.0614243,6.76771307,64.07074739999999,104.93508899999999,2358
S037,T01,AL_07,63.2528801 24.6502991 33.6372299 128.441589 58 ,L_Area_25,63.2528801,24.6502991,33.6372299,128.441589,58
S037,T01,AL_07,70.7623291 6.19615459 52.5029373 90.2233047 2881 ,L_Area_p32,70.7623291,6.19615459,52.5029373,90.2233047,2881
S037,T01,AL_07,60.8590088 5.57876492 46.1725159 79.6504288 2180 ,L_Area_s32,60.8590088,5.57876492,46.1725159,79.6504288,2180
S037,T01,AL_07,88.6854248 5.00559568 71.633606 104.617378 3697 ,L_Area_10d,88.6854248,5.00559568,71.633606,104.617378,3697
S037,T01,AL_07,81.2967606 7.10192537 60.3854218 104.646545 3363 ,L_Area_posterior_10p,81.29676059999998,7.10192537,60.385421799999996,104.64654499999999,3363
S037,T01,AL_07,78.8226166 4.93555975 64.1139221 94.60672 3941 ,L_Area_anterior_10p,78.8226166,4.93555975,64.1139221,94.60672,3941
S037,T01,AL_07,86.369339 6.514503 68.992981 104.827888 2771 ,L_Polar_10p,86.369339,6.5145029999999995,68.992981,104.827888,2771
S037,T01,AL_07,74.8497772 7.55261755 51.7937584 95.6919403 3060 ,L_Area_11l,74.8497772,7.55261755,51.793758399999994,95.6919403,3060
S037,T01,AL_07,78.1611938 5.24862242 59.7087364 94.9812469 3298 ,L_Area_anterior_47r,78.16119379999999,5.24862242,59.70873639999999,94.9812469,3298
S037,T01,AL_07,76.3943405 7.76189423 57.4833145 101.85569 2849 ,L_Area_47m,76.3943405,7.76189423,57.4833145,101.85569,2849
S037,T01,AL_07,80.4226608 7.41774797 55.3816872 106.582176 3094 ,L_Area_47s,80.4226608,7.41774797,55.381687199999995,106.582176,3094
S037,T01,AL_07,64.281395 6.99625587 44.4433289 86.5097885 1585 ,L_Area_13l,64.28139499999999,6.99625587,44.4433289,86.5097885,1585
S037,T01,AL_07,74.0617905 7.82622099 48.8341866 95.8022461 1358 ,L_Orbital_Frontal_Complex,74.0617905,7.82622099,48.8341866,95.80224609999999,1358
S037,T01,AL_07,71.7808151 28.6718636 23.6273289 147.928131 2370 ,L_posterior_OFC_Complex,71.7808151,28.6718636,23.6273289,147.928131,2370
S037,T01,AL_07,72.6039276 7.56856489 51.4008179 100.058334 1819 ,L_Area_44,72.60392759999999,7.56856489,51.4008179,100.058334,1819
S037,T01,AL_07,85.1627197 6.54228401 63.6924667 104.953743 3619 ,L_Area_45,85.16271970000001,6.54228401,63.692466700000004,104.95374299999999,3619
S037,T01,AL_07,79.7783279 6.3673687 60.7043915 99.6207886 3485 ,L_Area_47l,79.77832790000001,6.3673687,60.70439150000001,99.6207886,3485
S037,T01,AL_07,75.6654129 4.66464663 59.4435501 90.595192 3086 ,L_Area_posterior_47r,75.6654129,4.66464663,59.4435501,90.595192,3086
S037,T01,AL_07,73.9489822 6.45567226 52.7771568 94.4380493 3323 ,L_Area__IFSa,73.9489822,6.45567226,52.7771568,94.4380493,3323
S037,T01,AL_07,79.786087 5.60766315 61.7965813 99.9527893 1942 ,L_Area_IFSp,79.786087,5.60766315,61.7965813,99.95278929999999,1942
S037,T01,AL_07,71.93573 14.020113 45.5230408 109.538971 669 ,L_Area_IFJa,71.93573,14.020113,45.5230408,109.53897099999999,669
S037,T01,AL_07,57.9653168 6.61589241 42.8327255 79.534523 1026 ,L_Area_IFJp,57.9653168,6.61589241,42.8327255,79.534523,1026
S037,T01,AL_07,82.7677536 6.43073606 62.397049 103.537201 3558 ,L_Area_9_anterior,82.76775359999999,6.43073606,62.397048999999996,103.537201,3558
S037,T01,AL_07,76.1188049 5.18724442 55.8592491 92.6487274 3163 ,L_Area_9_Posterior,76.11880490000001,5.18724442,55.85924910000001,92.64872740000001,3163
S037,T01,AL_07,63.8713264 6.43693495 45.1922569 84.2860794 3567 ,L_Area_8Ad,63.871326399999994,6.43693495,45.1922569,84.2860794,3567
S037,T01,AL_07,70.2329712 6.43751478 50.1137924 89.7428284 3496 ,L_Area_9-46d,70.23297120000001,6.43751478,50.1137924,89.74282840000001,3496
S037,T01,AL_07,80.1018982 5.47880459 63.6978683 97.6120758 3479 ,L_Area_anterior_9-46v,80.10189820000001,5.47880459,63.697868299999996,97.61207579999999,3479
S037,T01,AL_07,72.8096161 5.61826944 52.4977913 91.3059387 3646 ,L_Area_46,72.8096161,5.61826944,52.497791299999996,91.3059387,3646
S037,T01,AL_07,77.1128922 8.2863121 50.8961754 103.961693 2747 ,L_Area_posterior_9-46v,77.1128922,8.2863121,50.8961754,103.96169300000001,2747
S037,T01,AL_07,62.0079002 8.82616997 41.2019882 94.2818832 3059 ,L_Area_8C,62.007900199999995,8.82616997,41.2019882,94.28188320000001,3059
S037,T01,AL_07,68.188118 4.72122669 51.485508 83.1987991 3389 ,L_Area_8Av,68.188118,4.72122669,51.485508,83.19879909999999,3389
S037,T01,AL_07,62.8371086 6.33152056 43.5005989 81.9335098 4075 ,L_Inferior_6-8_Transitional_Area,62.8371086,6.33152056,43.5005989,81.9335098,4075
S037,T01,AL_07,70.5654831 5.41884232 50.1111946 87.5777588 3988 ,L_Superior_6-8_Transitional_Area,70.5654831,5.41884232,50.1111946,87.5777588,3988
S037,T01,AL_07,74.310173 4.83952761 58.1172791 89.6645432 3828 ,L_Superior_Frontal_Language_Area,74.31017299999999,4.83952761,58.1172791,89.6645432,3828
S037,T01,AL_07,78.5792236 5.63909626 59.4677544 96.5996017 3279 ,L_Area_8B_Lateral,78.57922359999999,5.63909626,59.4677544,96.5996017,3279
S037,T01,AL_07,111.590858 14.1495447 70.3861694 158.166428 1221 ,R_RetroSplenial_Complex,111.59085800000001,14.149544699999998,70.3861694,158.166428,1221
S037,T01,AL_07,149.647171 16.7159424 102.935562 198.84938 782 ,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,149.647171,16.7159424,102.935562,198.84938,782
S037,T01,AL_07,202.16597 10.7599192 174.468185 217.134506 36 ,R_Entorhinal_Cortex,202.16597,10.759919199999999,174.468185,217.13450600000002,36
