SUBID,TCK,noise,ses
S021,L_Area_10r,127.04,T02
S021,L_Area_10v,125.595,T02
S021,L_Area_25,134.595,T02
S021,L_Area_p32,124.924,T02
S021,L_Area_s32,129.822,T02
S021,L_Area_10d,93.0121,T02
S021,L_Area_posterior_10p,105.2,T02
S021,L_Area_anterior_10p,112.264,T02
S021,L_Polar_10p,119.829,T02
S021,L_Area_11l,124.637,T02
S021,L_Area_anterior_47r,108.072,T02
S021,L_Area_47m,126.22,T02
S021,L_Area_47s,129.715,T02
S021,L_Area_13l,132.464,T02
S021,L_Orbital_Frontal_Complex,138.626,T02
S021,L_posterior_OFC_Complex,132.041,T02
S021,L_Area_44,88.6843,T02
S021,L_Area_45,103.45,T02
S021,L_Area_47l,118.466,T02
S021,L_Area_posterior_47r,106.939,T02
S021,L_Area__IFSa,104.427,T02
S021,L_Area_IFSp,100.563,T02
S021,L_Area_IFJa,99.0251,T02
S021,L_Area_IFJp,108.618,T02
S021,L_Area_9_anterior,73.5,T02
S021,L_Area_9_Posterior,66.6076,T02
S021,L_Area_8Ad,63.652,T02
S021,L_Area_9-46d,77.2653,T02
S021,L_Area_anterior_9-46v,85.5131,T02
S021,L_Area_46,67.5253,T02
S021,L_Area_posterior_9-46v,72.8987,T02
S021,L_Area_8C,74.9729,T02
S021,L_Area_8Av,48.8863,T02
S021,L_Inferior_6-8_Transitional_Area,71.8245,T02
S021,L_Superior_6-8_Transitional_Area,69.8641,T02
S021,L_Superior_Frontal_Language_Area,53.3483,T02
S021,L_Area_8B_Lateral,55.2953,T02
S021,R_RetroSplenial_Complex,111.699,T02
S021,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,113.808,T02
S021,R_Entorhinal_Cortex,131.245,T02
S021,ctx_rh_G_and_S_cingul-Ant,98.1781,T02
S021,Right-MammillaryBody,130.675,T02
S021,Right-Basal-nucleus_AND_Right-Lateral-nucleus,129.489,T02
S021,R_Area_TG_dorsal,138.109,T02
S021,R_Area_8BM,64.7806,T02
S021,R_Area_9_Middle,77.6826,T02
S021,R_Area_10r,124.33,T02
S021,R_Area_10v,122.538,T02
S021,R_Area_25,132.586,T02
S021,R_Area_p32,122.224,T02
S021,R_Area_s32,130.532,T02
S021,R_Area_10d,94.5634,T02
S021,R_Area_posterior_10p,105.739,T02
S021,R_Area_anterior_10p,113.438,T02
S021,R_Polar_10p,118.634,T02
S021,R_Area_11l,124,T02
S021,R_Area_anterior_47r,103.442,T02
S021,R_Area_47m,126.139,T02
S021,R_Area_47s,127.603,T02
S021,R_Area_13l,130.849,T02
S021,R_Orbital_Frontal_Complex,134.189,T02
S021,R_posterior_OFC_Complex,130.124,T02
S021,R_Area_44,91.0895,T02
S021,R_Area_45,102.371,T02
S021,R_Area_47l,115.832,T02
S021,R_Area_posterior_47r,108.489,T02
S021,R_Area__IFSa,95.4934,T02
S021,R_Area_IFSp,99.8025,T02
S021,R_Area_IFJa,102.319,T02
S021,R_Area_IFJp,104.777,T02
S021,R_Area_9_anterior,81.1885,T02
S021,R_Area_9_Posterior,70.6259,T02
S021,R_Area_8Ad,74.9089,T02
S021,R_Area_9-46d,78.9352,T02
S021,R_Area_anterior_9-46v,85.6843,T02
S021,R_Area_46,70.8142,T02
S021,R_Area_posterior_9-46v,72.1682,T02
S021,R_Area_8C,76.6402,T02
S021,R_Area_8Av,49.4433,T02
S021,R_Inferior_6-8_Transitional_Area,69.9648,T02
S021,R_Superior_6-8_Transitional_Area,71.3875,T02
S021,R_Superior_Frontal_Language_Area,59.9182,T02
S021,R_Area_8B_Lateral,59.5782,T02
S022,L_RetroSplenial_Complex,145.135,T01
S022,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,145.297,T01
S022,L_Entorhinal_Cortex,149.152,T01
S022,ctx_lh_G_and_S_cingul-Ant,150.903,T01
S022,Left-MammillaryBody,198.951,T01
S022,Left-Basal-nucleus_AND_Left-Lateral-nucleus,164.219,T01
S022,L_Area_TG_dorsal,148.38,T01
S022,L_Area_8BM,145.124,T01
S022,L_Area_9_Middle,148.85,T01
S022,L_Area_10r,160.897,T01
S022,L_Area_10v,154.022,T01
S022,L_Area_25,164.455,T01
S022,L_Area_p32,151.534,T01
S022,L_Area_s32,160.689,T01
S022,L_Area_10d,145.422,T01
S022,L_Area_posterior_10p,146.239,T01
S022,L_Area_anterior_10p,147.9,T01
S022,L_Polar_10p,147.192,T01
S022,L_Area_11l,153.413,T01
S022,L_Area_anterior_47r,149.372,T01
S022,L_Area_47m,153.772,T01
S022,L_Area_47s,164.5,T01
S022,L_Area_13l,152.76,T01
S022,L_Orbital_Frontal_Complex,142.3,T01
S022,L_posterior_OFC_Complex,179.703,T01
S022,L_Area_44,145.162,T01
S022,L_Area_45,149.956,T01
S022,L_Area_47l,153.085,T01
S022,L_Area_posterior_47r,148.71,T01
S022,L_Area__IFSa,149.431,T01
S022,L_Area_IFSp,144.395,T01
S022,L_Area_IFJa,142.4,T01
S022,L_Area_IFJp,142.825,T01
S022,L_Area_9_anterior,148.902,T01
S022,L_Area_9_Posterior,151.075,T01
S022,L_Area_8Ad,146.276,T01
S022,L_Area_9-46d,146.271,T01
S022,L_Area_anterior_9-46v,146.682,T01
S022,L_Area_46,146.784,T01
S022,L_Area_posterior_9-46v,145.902,T01
S022,L_Area_8C,147.211,T01
S022,L_Area_8Av,146.305,T01
S022,L_Inferior_6-8_Transitional_Area,144.19,T01
S022,L_Superior_6-8_Transitional_Area,145.243,T01
S022,L_Superior_Frontal_Language_Area,141.884,T01
S022,L_Area_8B_Lateral,145.509,T01
S022,R_RetroSplenial_Complex,143.424,T01
S022,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,144.627,T01
S022,R_Entorhinal_Cortex,145.585,T01
S022,ctx_rh_G_and_S_cingul-Ant,154.983,T01
S022,Right-MammillaryBody,213.008,T01
S022,Right-Basal-nucleus_AND_Right-Lateral-nucleus,168.978,T01
S022,R_Area_TG_dorsal,144.561,T01
S022,R_Area_8BM,144.931,T01
S022,R_Area_9_Middle,150.814,T01
S022,R_Area_10r,166.452,T01
S022,R_Area_10v,165.701,T01
S022,R_Area_25,164.801,T01
S022,R_Area_p32,158.983,T01
S022,R_Area_s32,162.168,T01
S022,R_Area_10d,148.476,T01
S022,R_Area_posterior_10p,148.413,T01
S022,R_Area_anterior_10p,149.824,T01
S022,R_Polar_10p,151.922,T01
S022,R_Area_11l,157.112,T01
S022,R_Area_anterior_47r,153.687,T01
S022,R_Area_47m,154.583,T01
S022,R_Area_47s,163.645,T01
S022,R_Area_13l,158.437,T01
S022,R_Orbital_Frontal_Complex,145.268,T01
S022,R_posterior_OFC_Complex,174.225,T01
S022,R_Area_44,147.875,T01
S022,R_Area_45,149.04,T01
S022,R_Area_47l,153.416,T01
S022,R_Area_posterior_47r,149.164,T01
S022,R_Area__IFSa,145.839,T01
S022,R_Area_IFSp,143.757,T01
S022,R_Area_IFJa,142.488,T01
S022,R_Area_IFJp,141.228,T01
S022,R_Area_9_anterior,149.528,T01
S022,R_Area_9_Posterior,146.997,T01
S022,R_Area_8Ad,143.674,T01
S022,R_Area_9-46d,145.076,T01
S022,R_Area_anterior_9-46v,148.851,T01
S022,R_Area_46,144.782,T01
S022,R_Area_posterior_9-46v,145.466,T01
S022,R_Area_8C,143.75,T01
S022,R_Area_8Av,144.031,T01
S022,R_Inferior_6-8_Transitional_Area,142.857,T01
S022,R_Superior_6-8_Transitional_Area,141.78,T01
S022,R_Superior_Frontal_Language_Area,141.265,T01
S022,R_Area_8B_Lateral,145.792,T01
S022,L_RetroSplenial_Complex,105.991,T02
S022,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,108.773,T02
S022,L_Entorhinal_Cortex,127.928,T02
S022,ctx_lh_G_and_S_cingul-Ant,88.6524,T02
S022,Left-MammillaryBody,140.764,T02
S022,Left-Basal-nucleus_AND_Left-Lateral-nucleus,138.36,T02
S022,L_Area_TG_dorsal,143.148,T02
S022,L_Area_8BM,64.0571,T02
S022,L_Area_9_Middle,60.5325,T02
S022,L_Area_10r,116.048,T02
S022,L_Area_10v,114.828,T02
S022,L_Area_25,143.081,T02
S022,L_Area_p32,113.892,T02
S022,L_Area_s32,139.499,T02
S022,L_Area_10d,80.9929,T02
S022,L_Area_posterior_10p,90.5103,T02
S022,L_Area_anterior_10p,98.8779,T02
S022,L_Polar_10p,102.023,T02
S022,L_Area_11l,101.068,T02
S022,L_Area_anterior_47r,90.4233,T02
S022,L_Area_47m,117.647,T02
S022,L_Area_47s,124.015,T02
S022,L_Area_13l,128.687,T02
S022,L_Orbital_Frontal_Complex,139.391,T02
S022,L_posterior_OFC_Complex,142.539,T02
S022,L_Area_44,94.6929,T02
S022,L_Area_45,89.2418,T02
S022,L_Area_47l,101.763,T02
S022,L_Area_posterior_47r,94.3277,T02
S022,L_Area__IFSa,92.569,T02
S022,L_Area_IFSp,91.5631,T02
S022,L_Area_IFJa,98.2125,T02
S022,L_Area_IFJp,108.409,T02
S022,L_Area_9_anterior,72.0921,T02
S022,L_Area_9_Posterior,60.8765,T02
S022,L_Area_8Ad,73.7642,T02
S022,L_Area_9-46d,73.2943,T02
S022,L_Area_anterior_9-46v,79.1864,T02
S022,L_Area_46,63.1564,T02
S022,L_Area_posterior_9-46v,67.9162,T02
S022,L_Area_8C,59.8194,T02
S022,L_Area_8Av,53.6927,T02
S022,L_Inferior_6-8_Transitional_Area,71.4604,T02
S022,L_Superior_6-8_Transitional_Area,73.6432,T02
S022,L_Superior_Frontal_Language_Area,53.7535,T02
S022,L_Area_8B_Lateral,54.4036,T02
S022,R_RetroSplenial_Complex,110.089,T02
S022,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,110.464,T02
S022,R_Entorhinal_Cortex,125.573,T02
S022,ctx_rh_G_and_S_cingul-Ant,81.9853,T02
S022,Right-MammillaryBody,141.525,T02
S022,Right-Basal-nucleus_AND_Right-Lateral-nucleus,141.023,T02
S022,R_Area_TG_dorsal,146.284,T02
S022,R_Area_8BM,64.0121,T02
S022,R_Area_9_Middle,64.7218,T02
S022,R_Area_10r,120.788,T02
S022,R_Area_10v,113.638,T02
S022,R_Area_25,144.675,T02
S022,R_Area_p32,110.6,T02
S022,R_Area_s32,143.931,T02
S022,R_Area_10d,84.3858,T02
S022,R_Area_posterior_10p,93.4613,T02
S022,R_Area_anterior_10p,101.113,T02
S022,R_Polar_10p,103.715,T02
S022,R_Area_11l,106.922,T02
S022,R_Area_anterior_47r,90.7827,T02
S022,R_Area_47m,117.446,T02
S022,R_Area_47s,123.989,T02
S022,R_Area_13l,135.896,T02
S022,R_Orbital_Frontal_Complex,135.845,T02
S022,R_posterior_OFC_Complex,142.428,T02
S022,R_Area_44,89.169,T02
S022,R_Area_45,90.6296,T02
S022,R_Area_47l,104.94,T02
S022,R_Area_posterior_47r,99.8667,T02
S022,R_Area__IFSa,89.3804,T02
S022,R_Area_IFSp,88.8542,T02
S022,R_Area_IFJa,88.7758,T02
S022,R_Area_IFJp,108.524,T02
S022,R_Area_9_anterior,80.3105,T02
S022,R_Area_9_Posterior,71.4052,T02
S022,R_Area_8Ad,73.7319,T02
S022,R_Area_9-46d,79.9522,T02
S022,R_Area_anterior_9-46v,85.9672,T02
S022,R_Area_46,72.3063,T02
S022,R_Area_posterior_9-46v,65.4815,T02
S022,R_Area_8C,70.3228,T02
S022,R_Area_8Av,48.2184,T02
S022,R_Inferior_6-8_Transitional_Area,65.2335,T02
S022,R_Superior_6-8_Transitional_Area,73.5176,T02
S022,R_Superior_Frontal_Language_Area,57.1181,T02
S022,R_Area_8B_Lateral,57.8849,T02
S023,L_RetroSplenial_Complex,127.036,T01
S023,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,127.427,T01
S023,L_Entorhinal_Cortex,136.958,T01
S023,ctx_lh_G_and_S_cingul-Ant,126.357,T01
S023,Left-MammillaryBody,135.523,T01
S023,Left-Basal-nucleus_AND_Left-Lateral-nucleus,138.053,T01
S023,L_Area_TG_dorsal,134.423,T01
S023,L_Area_8BM,109.778,T01
S023,L_Area_9_Middle,99.7945,T01
S023,L_Area_10r,127.025,T01
S023,L_Area_10v,123.078,T01
S023,L_Area_25,138.73,T01
S023,L_Area_p32,128.053,T01
S023,L_Area_s32,133.829,T01
S023,L_Area_10d,100.83,T01
S023,L_Area_posterior_10p,106.925,T01
S023,L_Area_anterior_10p,112.712,T01
S023,L_Polar_10p,116.607,T01
S023,L_Area_11l,122.761,T01
S023,L_Area_anterior_47r,107.242,T01
S023,L_Area_47m,130.828,T01
S023,L_Area_47s,133.798,T01
S023,L_Area_13l,135.765,T01
S023,L_Orbital_Frontal_Complex,137.105,T01
S023,L_posterior_OFC_Complex,137.281,T01
S023,L_Area_44,112.374,T01
S023,L_Area_45,106.683,T01
S023,L_Area_47l,120.788,T01
S023,L_Area_posterior_47r,109.296,T01
S023,L_Area__IFSa,107.321,T01
S023,L_Area_IFSp,108.811,T01
S023,L_Area_IFJa,118.217,T01
S023,L_Area_IFJp,124.073,T01
S023,L_Area_9_anterior,97.7239,T01
S023,L_Area_9_Posterior,98.7058,T01
S023,L_Area_8Ad,107.184,T01
S023,L_Area_9-46d,101.221,T01
S023,L_Area_anterior_9-46v,97.1365,T01
S023,L_Area_46,94.5687,T01
S023,L_Area_posterior_9-46v,99.5873,T01
S023,L_Area_8C,108.352,T01
S023,L_Area_8Av,91.4329,T01
S023,L_Inferior_6-8_Transitional_Area,110.707,T01
S023,L_Superior_6-8_Transitional_Area,107.187,T01
S023,L_Superior_Frontal_Language_Area,102.333,T01
S023,L_Area_8B_Lateral,94.6724,T01
S023,R_RetroSplenial_Complex,133.625,T01
S023,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,134.602,T01
S023,R_Entorhinal_Cortex,141.395,T01
S023,ctx_rh_G_and_S_cingul-Ant,128.478,T01
S023,Right-MammillaryBody,148.864,T01
S023,Right-Basal-nucleus_AND_Right-Lateral-nucleus,138.047,T01
S023,R_Area_TG_dorsal,140.718,T01
S023,R_Area_8BM,112.071,T01
S023,R_Area_9_Middle,105.58,T01
S023,R_Area_10r,130.504,T01
S023,R_Area_10v,125.778,T01
S023,R_Area_25,139.661,T01
S023,R_Area_p32,129.217,T01
S023,R_Area_s32,138.877,T01
S023,R_Area_10d,103.8,T01
S023,R_Area_posterior_10p,111.339,T01
S023,R_Area_anterior_10p,118.673,T01
S023,R_Polar_10p,118.48,T01
S023,R_Area_11l,127.568,T01
S023,R_Area_anterior_47r,111.563,T01
S023,R_Area_47m,132.238,T01
S023,R_Area_47s,133.179,T01
S023,R_Area_13l,134.904,T01
S023,R_Orbital_Frontal_Complex,137.32,T01
S023,R_posterior_OFC_Complex,139.502,T01
S023,R_Area_44,118.507,T01
S023,R_Area_45,117.018,T01
S023,R_Area_47l,125.781,T01
S023,R_Area_posterior_47r,116.244,T01
S023,R_Area__IFSa,113.674,T01
S023,R_Area_IFSp,117.765,T01
S023,R_Area_IFJa,121.045,T01
S023,R_Area_IFJp,129.619,T01
S023,R_Area_9_anterior,100.678,T01
S023,R_Area_9_Posterior,108.556,T01
S023,R_Area_8Ad,114.767,T01
S023,R_Area_9-46d,107.248,T01
S023,R_Area_anterior_9-46v,105.214,T01
S023,R_Area_46,108.259,T01
S023,R_Area_posterior_9-46v,107.825,T01
S023,R_Area_8C,117.497,T01
S023,R_Area_8Av,103.021,T01
S023,R_Inferior_6-8_Transitional_Area,113.941,T01
S023,R_Superior_6-8_Transitional_Area,111.965,T01
S023,R_Superior_Frontal_Language_Area,107.658,T01
S023,R_Area_8B_Lateral,103.213,T01
S023,L_RetroSplenial_Complex,126.393,T02
S023,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,127.818,T02
S023,L_Entorhinal_Cortex,136.643,T02
S023,ctx_lh_G_and_S_cingul-Ant,126.459,T02
S023,Left-MammillaryBody,135.475,T02
S023,Left-Basal-nucleus_AND_Left-Lateral-nucleus,138.147,T02
S023,L_Area_TG_dorsal,134.447,T02
S023,L_Area_8BM,110.097,T02
S023,L_Area_9_Middle,100.121,T02
S023,L_Area_10r,127.02,T02
S023,L_Area_10v,123.095,T02
S023,L_Area_25,138.446,T02
S023,L_Area_p32,128.095,T02
S023,L_Area_s32,133.985,T02
S023,L_Area_10d,100.976,T02
S023,L_Area_posterior_10p,107.167,T02
S023,L_Area_anterior_10p,112.672,T02
S023,L_Polar_10p,116.589,T02
S023,L_Area_11l,122.889,T02
S023,L_Area_anterior_47r,107.03,T02
S023,L_Area_47m,130.857,T02
S023,L_Area_47s,133.776,T02
S023,L_Area_13l,135.922,T02
S023,L_Orbital_Frontal_Complex,137.166,T02
S023,L_posterior_OFC_Complex,136.679,T02
S023,L_Area_44,111.946,T02
S023,L_Area_45,106.433,T02
S023,L_Area_47l,120.641,T02
S023,L_Area_posterior_47r,109.634,T02
S023,L_Area__IFSa,107.493,T02
S023,L_Area_IFSp,108.594,T02
S023,L_Area_IFJa,117.699,T02
S023,L_Area_IFJp,124.04,T02
S023,L_Area_9_anterior,97.3824,T02
S023,L_Area_9_Posterior,98.535,T02
S023,L_Area_8Ad,107.368,T02
S023,L_Area_9-46d,101.382,T02
S023,L_Area_anterior_9-46v,96.9339,T02
S023,L_Area_46,94.3602,T02
S023,L_Area_posterior_9-46v,99.651,T02
S023,L_Area_8C,108.283,T02
S023,L_Area_8Av,91.9541,T02
S023,L_Inferior_6-8_Transitional_Area,110.927,T02
S023,L_Superior_6-8_Transitional_Area,106.957,T02
S023,L_Superior_Frontal_Language_Area,102.506,T02
S023,L_Area_8B_Lateral,94.5039,T02
S023,R_RetroSplenial_Complex,133.822,T02
S023,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,134.746,T02
S023,R_Entorhinal_Cortex,140.888,T02
S023,ctx_rh_G_and_S_cingul-Ant,128.444,T02
S023,Right-MammillaryBody,148.837,T02
S023,Right-Basal-nucleus_AND_Right-Lateral-nucleus,137.993,T02
S023,R_Area_TG_dorsal,140.653,T02
S023,R_Area_8BM,111.994,T02
S023,R_Area_9_Middle,105.538,T02
S023,R_Area_10r,130.321,T02
S023,R_Area_10v,125.892,T02
S023,R_Area_25,138.603,T02
S023,R_Area_p32,129.237,T02
S023,R_Area_s32,138.837,T02
S023,R_Area_10d,103.803,T02
S023,R_Area_posterior_10p,111.407,T02
S023,R_Area_anterior_10p,118.764,T02
S023,R_Polar_10p,118.344,T02
S023,R_Area_11l,127.452,T02
S023,R_Area_anterior_47r,111.463,T02
S023,R_Area_47m,132.157,T02
S023,R_Area_47s,133.189,T02
S023,R_Area_13l,134.787,T02
S023,R_Orbital_Frontal_Complex,137.245,T02
S023,R_posterior_OFC_Complex,139.543,T02
S023,R_Area_44,118.428,T02
S023,R_Area_45,117.007,T02
S023,R_Area_47l,125.774,T02
S023,R_Area_posterior_47r,116.336,T02
S023,R_Area__IFSa,113.644,T02
S023,R_Area_IFSp,117.866,T02
S023,R_Area_IFJa,120.83,T02
S023,R_Area_IFJp,129.854,T02
S023,R_Area_9_anterior,100.248,T02
S023,R_Area_9_Posterior,108.574,T02
S023,R_Area_8Ad,115.09,T02
S023,R_Area_9-46d,107.319,T02
S023,R_Area_anterior_9-46v,105.373,T02
S023,R_Area_46,108.336,T02
S023,R_Area_posterior_9-46v,107.598,T02
S023,R_Area_8C,117.747,T02
