SUBID,TCK,corr,btw,analysis,SUBID2
41TPEF4693,R_Area_10d,0.9656710253533937,T01vsT02,AL_07,
07CAMINO6124,R_Area_10d,0.9942381804645456,T01vsT02,AL_07,
S038,R_Area_posterior_10p,0.9910977417629667,T01vsT02,AL_07,
S037,R_Area_posterior_10p,0.968888422711238,T01vsT02,AL_07,
S036,R_Area_posterior_10p,0.9740149964500283,T01vsT02,AL_07,
S035,R_Area_posterior_10p,0.9887259098546867,T01vsT02,AL_07,
S034,R_Area_posterior_10p,0.984264233358873,T01vsT02,AL_07,
S033,R_Area_posterior_10p,0.9933168484387046,T01vsT02,AL_07,
S032,R_Area_posterior_10p,0.9745718564969864,T01vsT02,AL_07,
S031,R_Area_posterior_10p,0.8387640256832045,T01vsT02,AL_07,
TOT7729F,R_Area_posterior_10p,0.9895513819030022,T01vsT02,AL_07,
S029,R_Area_posterior_10p,0.9777361647673315,T01vsT02,AL_07,
S028,R_Area_posterior_10p,0.9727641338398535,T01vsT02,AL_07,
S027,R_Area_posterior_10p,0.977421612096699,T01vsT02,AL_07,
S025,R_Area_posterior_10p,0.9694635283443993,T01vsT02,AL_07,
S024,R_Area_posterior_10p,0.9810312438119518,T01vsT02,AL_07,
S023,R_Area_posterior_10p,0.9992247237833942,T01vsT02,AL_07,
S022,R_Area_posterior_10p,0.9877134833860511,T01vsT02,AL_07,
S021,R_Area_posterior_10p,0.9860536477399257,T01vsT02,AL_07,
S020,R_Area_posterior_10p,0.9801222691490451,T01vsT02,AL_07,
S018,R_Area_posterior_10p,0.9780700333384845,T01vsT02,AL_07,
S017,R_Area_posterior_10p,0.9961733247498429,T01vsT02,AL_07,
S016,R_Area_posterior_10p,0.9704944873937187,T01vsT02,AL_07,
26CAMINO3920,R_Area_posterior_10p,0.9812342712681007,T01vsT02,AL_07,
41TPEF4693,R_Area_posterior_10p,0.984829015891884,T01vsT02,AL_07,
07CAMINO6124,R_Area_posterior_10p,0.9858267379630363,T01vsT02,AL_07,
S038,R_Area_anterior_10p,0.9780234360795294,T01vsT02,AL_07,
S037,R_Area_anterior_10p,0.9803656624906886,T01vsT02,AL_07,
S036,R_Area_anterior_10p,0.9588317691801926,T01vsT02,AL_07,
S035,R_Area_anterior_10p,0.96891232939473,T01vsT02,AL_07,
S034,R_Area_anterior_10p,0.9654732966833672,T01vsT02,AL_07,
S033,R_Area_anterior_10p,0.9930049727759738,T01vsT02,AL_07,
S032,R_Area_anterior_10p,0.9687662873423538,T01vsT02,AL_07,
S031,R_Area_anterior_10p,0.8925602301828719,T01vsT02,AL_07,
TOT7729F,R_Area_anterior_10p,0.9517316975212778,T01vsT02,AL_07,
S029,R_Area_anterior_10p,0.9528012897196857,T01vsT02,AL_07,
S028,R_Area_anterior_10p,0.9225721253154696,T01vsT02,AL_07,
S027,R_Area_anterior_10p,0.976709590380118,T01vsT02,AL_07,
S025,R_Area_anterior_10p,0.9647971064818125,T01vsT02,AL_07,
S024,R_Area_anterior_10p,0.9691249217510459,T01vsT02,AL_07,
S023,R_Area_anterior_10p,0.9992446055331738,T01vsT02,AL_07,
S022,R_Area_anterior_10p,0.9362360800049709,T01vsT02,AL_07,
S021,R_Area_anterior_10p,0.9930295158363351,T01vsT02,AL_07,
S020,R_Area_anterior_10p,0.9480898563974489,T01vsT02,AL_07,
S018,R_Area_anterior_10p,0.985383521516156,T01vsT02,AL_07,
S017,R_Area_anterior_10p,0.9926070337639351,T01vsT02,AL_07,
S016,R_Area_anterior_10p,0.9725801469579575,T01vsT02,AL_07,
26CAMINO3920,R_Area_anterior_10p,0.9889051167042657,T01vsT02,AL_07,
41TPEF4693,R_Area_anterior_10p,0.9744272111348625,T01vsT02,AL_07,
07CAMINO6124,R_Area_anterior_10p,0.9618941369990016,T01vsT02,AL_07,
S038,R_Polar_10p,0.9901769697646973,T01vsT02,AL_07,
S037,R_Polar_10p,0.8956726168321253,T01vsT02,AL_07,
S036,R_Polar_10p,0.9740678281491227,T01vsT02,AL_07,
S035,R_Polar_10p,0.9900095147763566,T01vsT02,AL_07,
S034,R_Polar_10p,0.9417851854669239,T01vsT02,AL_07,
S033,R_Polar_10p,0.9892240921276162,T01vsT02,AL_07,
S032,R_Polar_10p,0.9724451709168348,T01vsT02,AL_07,
S031,R_Polar_10p,0.6898541073811346,T01vsT02,AL_07,
TOT7729F,R_Polar_10p,0.8515783993069411,T01vsT02,AL_07,
S029,R_Polar_10p,0.9346122252300184,T01vsT02,AL_07,
S028,R_Polar_10p,0.9704452278029253,T01vsT02,AL_07,
S027,R_Polar_10p,0.9579797928150066,T01vsT02,AL_07,
S025,R_Polar_10p,0.9918440197741801,T01vsT02,AL_07,
S024,R_Polar_10p,0.9675998150483222,T01vsT02,AL_07,
S023,R_Polar_10p,0.995884546706321,T01vsT02,AL_07,
S022,R_Polar_10p,0.9464158467917713,T01vsT02,AL_07,
S021,R_Polar_10p,0.9927763222178997,T01vsT02,AL_07,
S020,R_Polar_10p,0.9149728976186483,T01vsT02,AL_07,
S018,R_Polar_10p,0.9572043019397548,T01vsT02,AL_07,
S017,R_Polar_10p,0.9716930227767908,T01vsT02,AL_07,
S016,R_Polar_10p,0.9758910863012638,T01vsT02,AL_07,
26CAMINO3920,R_Polar_10p,0.97063379892681,T01vsT02,AL_07,
41TPEF4693,R_Polar_10p,0.9735417650870601,T01vsT02,AL_07,
07CAMINO6124,R_Polar_10p,0.9571377775176995,T01vsT02,AL_07,
S038,R_Area_11l,0.988633541959026,T01vsT02,AL_07,
S037,R_Area_11l,0.8223731868758392,T01vsT02,AL_07,
S036,R_Area_11l,0.9866392855991089,T01vsT02,AL_07,
S035,R_Area_11l,0.9686640531680832,T01vsT02,AL_07,
S034,R_Area_11l,0.9581859775228173,T01vsT02,AL_07,
S033,R_Area_11l,0.9842597843115113,T01vsT02,AL_07,
S032,R_Area_11l,0.9808426375336587,T01vsT02,AL_07,
S031,R_Area_11l,0.7882259410406706,T01vsT02,AL_07,
TOT7729F,R_Area_11l,0.8455315110443548,T01vsT02,AL_07,
S029,R_Area_11l,0.9343969114434917,T01vsT02,AL_07,
S028,R_Area_11l,0.9936653679047628,T01vsT02,AL_07,
S027,R_Area_11l,0.9784279497534609,T01vsT02,AL_07,
S025,R_Area_11l,0.9799942127551202,T01vsT02,AL_07,
S024,R_Area_11l,0.9275800020691015,T01vsT02,AL_07,
S023,R_Area_11l,0.9982631194284414,T01vsT02,AL_07,
S022,R_Area_11l,0.961766416390716,T01vsT02,AL_07,
S021,R_Area_11l,0.9796171734691901,T01vsT02,AL_07,
S020,R_Area_11l,0.886215233344239,T01vsT02,AL_07,
S018,R_Area_11l,0.9819102205940862,T01vsT02,AL_07,
S017,R_Area_11l,0.8971776489947664,T01vsT02,AL_07,
S016,R_Area_11l,0.9945858490799202,T01vsT02,AL_07,
26CAMINO3920,R_Area_11l,0.9892014100219597,T01vsT02,AL_07,
41TPEF4693,R_Area_11l,0.9665630133510684,T01vsT02,AL_07,
07CAMINO6124,R_Area_11l,0.9856954491981622,T01vsT02,AL_07,
S038,R_Area_anterior_47r,0.9876482357048363,T01vsT02,AL_07,
S037,R_Area_anterior_47r,0.9788101983316864,T01vsT02,AL_07,
S036,R_Area_anterior_47r,0.9854359376965045,T01vsT02,AL_07,
S035,R_Area_anterior_47r,0.9815325959600759,T01vsT02,AL_07,
S034,R_Area_anterior_47r,0.9918114448364171,T01vsT02,AL_07,
S033,R_Area_anterior_47r,0.9939591163937402,T01vsT02,AL_07,
S032,R_Area_anterior_47r,0.9854610846890597,T01vsT02,AL_07,
S031,R_Area_anterior_47r,0.8748527522968214,T01vsT02,AL_07,
TOT7729F,R_Area_anterior_47r,0.993100886791494,T01vsT02,AL_07,
S029,R_Area_anterior_47r,0.9850226385344966,T01vsT02,AL_07,
S028,R_Area_anterior_47r,0.9925312590727932,T01vsT02,AL_07,
S027,R_Area_anterior_47r,0.9704205118303568,T01vsT02,AL_07,
S025,R_Area_anterior_47r,0.9829561852071002,T01vsT02,AL_07,
S024,R_Area_anterior_47r,0.989773750254638,T01vsT02,AL_07,
S023,R_Area_anterior_47r,0.9995139543560753,T01vsT02,AL_07,
S022,R_Area_anterior_47r,0.9929363543606824,T01vsT02,AL_07,
S021,R_Area_anterior_47r,0.9885951842789635,T01vsT02,AL_07,
S020,R_Area_anterior_47r,0.966511252100694,T01vsT02,AL_07,
S018,R_Area_anterior_47r,0.9897152751290663,T01vsT02,AL_07,
S017,R_Area_anterior_47r,0.9962267003329551,T01vsT02,AL_07,
S016,R_Area_anterior_47r,0.9924423008218752,T01vsT02,AL_07,
26CAMINO3920,R_Area_anterior_47r,0.9932841824339497,T01vsT02,AL_07,
41TPEF4693,R_Area_anterior_47r,0.9898316785156112,T01vsT02,AL_07,
07CAMINO6124,R_Area_anterior_47r,0.992661355347178,T01vsT02,AL_07,
S038,R_Area_47m,0.987894813001274,T01vsT02,AL_07,
S037,R_Area_47m,0.932052581446231,T01vsT02,AL_07,
S036,R_Area_47m,0.9761595333233821,T01vsT02,AL_07,
S035,R_Area_47m,0.9865468411761795,T01vsT02,AL_07,
S034,R_Area_47m,0.9635367247078651,T01vsT02,AL_07,
S033,R_Area_47m,0.9308539537098963,T01vsT02,AL_07,
S032,R_Area_47m,0.9788482833159919,T01vsT02,AL_07,
S031,R_Area_47m,0.7350365434753607,T01vsT02,AL_07,
TOT7729F,R_Area_47m,0.9556416671303414,T01vsT02,AL_07,
S029,R_Area_47m,0.968590664030872,T01vsT02,AL_07,
S028,R_Area_47m,0.8569150351693371,T01vsT02,AL_07,
S027,R_Area_47m,0.7895810330399957,T01vsT02,AL_07,
S025,R_Area_47m,0.9601951426805071,T01vsT02,AL_07,
S024,R_Area_47m,0.9567145752557408,T01vsT02,AL_07,
S023,R_Area_47m,0.9973636357957592,T01vsT02,AL_07,
S022,R_Area_47m,0.9785569379451535,T01vsT02,AL_07,
S021,R_Area_47m,0.7605757381626266,T01vsT02,AL_07,
S020,R_Area_47m,0.9393293250555071,T01vsT02,AL_07,
S018,R_Area_47m,0.9586098722908887,T01vsT02,AL_07,
S017,R_Area_47m,0.916022714806197,T01vsT02,AL_07,
S016,R_Area_47m,0.9853222302373331,T01vsT02,AL_07,
26CAMINO3920,R_Area_47m,0.9725974381760556,T01vsT02,AL_07,
41TPEF4693,R_Area_47m,0.830950243421014,T01vsT02,AL_07,
07CAMINO6124,R_Area_47m,0.962108853181584,T01vsT02,AL_07,
S038,R_Area_47s,0.9794609428411297,T01vsT02,AL_07,
S037,R_Area_47s,0.9281138471731925,T01vsT02,AL_07,
S036,R_Area_47s,0.9770214687157813,T01vsT02,AL_07,
S035,R_Area_47s,0.9969679474613735,T01vsT02,AL_07,
S034,R_Area_47s,0.9926659088553506,T01vsT02,AL_07,
S033,R_Area_47s,0.9391061528233949,T01vsT02,AL_07,
S032,R_Area_47s,0.957855363795531,T01vsT02,AL_07,
S031,R_Area_47s,0.8728643668497901,T01vsT02,AL_07,
TOT7729F,R_Area_47s,0.9869707666890022,T01vsT02,AL_07,
S029,R_Area_47s,0.9843110592769212,T01vsT02,AL_07,
S028,R_Area_47s,0.9751604752583377,T01vsT02,AL_07,
S027,R_Area_47s,0.9114261992029536,T01vsT02,AL_07,
S025,R_Area_47s,0.9101612163452552,T01vsT02,AL_07,
S024,R_Area_47s,0.9901775912658944,T01vsT02,AL_07,
S023,R_Area_47s,0.9998158664055741,T01vsT02,AL_07,
S022,R_Area_47s,0.8957400800337576,T01vsT02,AL_07,
S021,R_Area_47s,0.9776666806206156,T01vsT02,AL_07,
S020,R_Area_47s,0.9464441627528344,T01vsT02,AL_07,
S018,R_Area_47s,0.9644704867105905,T01vsT02,AL_07,
S017,R_Area_47s,0.9918035899214306,T01vsT02,AL_07,
S016,R_Area_47s,0.9776845021814083,T01vsT02,AL_07,
26CAMINO3920,R_Area_47s,0.995664060648482,T01vsT02,AL_07,
41TPEF4693,R_Area_47s,0.9918875025042515,T01vsT02,AL_07,
07CAMINO6124,R_Area_47s,0.9614064744352657,T01vsT02,AL_07,
S038,R_Area_13l,0.7515132725052258,T01vsT02,AL_07,
S037,R_Area_13l,0.6668315338957886,T01vsT02,AL_07,
S036,R_Area_13l,0.9238618162257711,T01vsT02,AL_07,
S035,R_Area_13l,0.9145311712874099,T01vsT02,AL_07,
S034,R_Area_13l,0.9394708780173894,T01vsT02,AL_07,
S033,R_Area_13l,0.9794409164426924,T01vsT02,AL_07,
S032,R_Area_13l,0.9079331688290172,T01vsT02,AL_07,
S031,R_Area_13l,0.8584325792212196,T01vsT02,AL_07,
TOT7729F,R_Area_13l,0.9016131222396483,T01vsT02,AL_07,
S029,R_Area_13l,0.7017735191937137,T01vsT02,AL_07,
S028,R_Area_13l,0.9598451522291301,T01vsT02,AL_07,
S027,R_Area_13l,0.9884351469862941,T01vsT02,AL_07,
S025,R_Area_13l,0.9181625478410889,T01vsT02,AL_07,
S024,R_Area_13l,0.9414036017099285,T01vsT02,AL_07,
S023,R_Area_13l,0.9906661439338706,T01vsT02,AL_07,
S022,R_Area_13l,0.8984131730965795,T01vsT02,AL_07,
S021,R_Area_13l,0.8859743526340597,T01vsT02,AL_07,
S020,R_Area_13l,0.9489483315529823,T01vsT02,AL_07,
S018,R_Area_13l,0.6426532951421835,T01vsT02,AL_07,
S017,R_Area_13l,0.36661482050857563,T01vsT02,AL_07,
S016,R_Area_13l,0.78589025098435,T01vsT02,AL_07,
26CAMINO3920,R_Area_13l,0.989027813060285,T01vsT02,AL_07,
41TPEF4693,R_Area_13l,0.8248215376232859,T01vsT02,AL_07,
07CAMINO6124,R_Area_13l,0.953424538207116,T01vsT02,AL_07,
S038,R_Orbital_Frontal_Complex,0.970254130827571,T01vsT02,AL_07,
S037,R_Orbital_Frontal_Complex,0.918151108600678,T01vsT02,AL_07,
S036,R_Orbital_Frontal_Complex,0.9485104178063506,T01vsT02,AL_07,
S035,R_Orbital_Frontal_Complex,0.9829096252715562,T01vsT02,AL_07,
S034,R_Orbital_Frontal_Complex,0.8284721323086262,T01vsT02,AL_07,
S033,R_Orbital_Frontal_Complex,0.989719085728138,T01vsT02,AL_07,
S032,R_Orbital_Frontal_Complex,0.6209198973526854,T01vsT02,AL_07,
S031,R_Orbital_Frontal_Complex,0.8291749808982706,T01vsT02,AL_07,
TOT7729F,R_Orbital_Frontal_Complex,0.7848909677981866,T01vsT02,AL_07,
S029,R_Orbital_Frontal_Complex,0.9302805127677098,T01vsT02,AL_07,
S028,R_Orbital_Frontal_Complex,0.9752256899442658,T01vsT02,AL_07,
S027,R_Orbital_Frontal_Complex,0.9775791055352431,T01vsT02,AL_07,
S025,R_Orbital_Frontal_Complex,0.2809577662476716,T01vsT02,AL_07,
S024,R_Orbital_Frontal_Complex,0.9472071182945458,T01vsT02,AL_07,
S023,R_Orbital_Frontal_Complex,0.9934355861558695,T01vsT02,AL_07,
S022,R_Orbital_Frontal_Complex,0.950425263081504,T01vsT02,AL_07,
S021,R_Orbital_Frontal_Complex,0.9854260452280459,T01vsT02,AL_07,
S020,R_Orbital_Frontal_Complex,0.07997623504561545,T01vsT02,AL_07,
S018,R_Orbital_Frontal_Complex,0.9572988281702193,T01vsT02,AL_07,
S017,R_Orbital_Frontal_Complex,0.9653574556746504,T01vsT02,AL_07,
S016,R_Orbital_Frontal_Complex,0.8127904749965172,T01vsT02,AL_07,
26CAMINO3920,R_Orbital_Frontal_Complex,0.9437998635487711,T01vsT02,AL_07,
41TPEF4693,R_Orbital_Frontal_Complex,0.8876104843989737,T01vsT02,AL_07,
07CAMINO6124,R_Orbital_Frontal_Complex,0.976383069471058,T01vsT02,AL_07,
S038,R_posterior_OFC_Complex,0.6906894676966272,T01vsT02,AL_07,
S037,R_posterior_OFC_Complex,0.6078464965532241,T01vsT02,AL_07,
S036,R_posterior_OFC_Complex,0.48985344430612826,T01vsT02,AL_07,
S035,R_posterior_OFC_Complex,0.29012281460184786,T01vsT02,AL_07,
S034,R_posterior_OFC_Complex,0.9319556597696836,T01vsT02,AL_07,
S033,R_posterior_OFC_Complex,0.5745626896931826,T01vsT02,AL_07,
S032,R_posterior_OFC_Complex,0.9072086153931994,T01vsT02,AL_07,
S031,R_posterior_OFC_Complex,0.9834038938167632,T01vsT02,AL_07,
TOT7729F,R_posterior_OFC_Complex,0.915455590729849,T01vsT02,AL_07,
S029,R_posterior_OFC_Complex,0.860333758777121,T01vsT02,AL_07,
S028,R_posterior_OFC_Complex,0.8297354599295922,T01vsT02,AL_07,
S027,R_posterior_OFC_Complex,0.9256376321017423,T01vsT02,AL_07,
S025,R_posterior_OFC_Complex,0.7612082999315563,T01vsT02,AL_07,
S024,R_posterior_OFC_Complex,0.29021541215225083,T01vsT02,AL_07,
S023,R_posterior_OFC_Complex,0.9981941897770737,T01vsT02,AL_07,
S022,R_posterior_OFC_Complex,0.9131854170041434,T01vsT02,AL_07,
S021,R_posterior_OFC_Complex,0.6684592616297015,T01vsT02,AL_07,
S020,R_posterior_OFC_Complex,0.5187394890335084,T01vsT02,AL_07,
S018,R_posterior_OFC_Complex,0.9582938573445292,T01vsT02,AL_07,
S017,R_posterior_OFC_Complex,0.7574601425184342,T01vsT02,AL_07,
S016,R_posterior_OFC_Complex,0.5951361427419111,T01vsT02,AL_07,
26CAMINO3920,R_posterior_OFC_Complex,-0.02096189885525125,T01vsT02,AL_07,
41TPEF4693,R_posterior_OFC_Complex,0.9554153035839716,T01vsT02,AL_07,
07CAMINO6124,R_posterior_OFC_Complex,0.9512701699259682,T01vsT02,AL_07,
S038,R_Area_44,0.9926936950034175,T01vsT02,AL_07,
S037,R_Area_44,0.9836195545904299,T01vsT02,AL_07,
S036,R_Area_44,0.9857534279669165,T01vsT02,AL_07,
S035,R_Area_44,0.9966212955586269,T01vsT02,AL_07,
S034,R_Area_44,0.9914750708463256,T01vsT02,AL_07,
S033,R_Area_44,0.9888770926022854,T01vsT02,AL_07,
S032,R_Area_44,0.9826362447993062,T01vsT02,AL_07,
S031,R_Area_44,0.9885024479410363,T01vsT02,AL_07,
TOT7729F,R_Area_44,0.7254609671772299,T01vsT02,AL_07,
S029,R_Area_44,0.8552677772431366,T01vsT02,AL_07,
S028,R_Area_44,0.9649400771383375,T01vsT02,AL_07,
S027,R_Area_44,0.9625732469095158,T01vsT02,AL_07,
S025,R_Area_44,0.9186071532259973,T01vsT02,AL_07,
S024,R_Area_44,0.9778053798540763,T01vsT02,AL_07,
S023,R_Area_44,0.9974617105965091,T01vsT02,AL_07,
S022,R_Area_44,0.9644280672282858,T01vsT02,AL_07,
S021,R_Area_44,0.6620230391456267,T01vsT02,AL_07,
S020,R_Area_44,0.9509570244565194,T01vsT02,AL_07,
S018,R_Area_44,0.9601799417118124,T01vsT02,AL_07,
S017,R_Area_44,0.9093987202494412,T01vsT02,AL_07,
S016,R_Area_44,0.9932652714794118,T01vsT02,AL_07,
26CAMINO3920,R_Area_44,0.9906413883376041,T01vsT02,AL_07,
41TPEF4693,R_Area_44,0.992867474014526,T01vsT02,AL_07,
07CAMINO6124,R_Area_44,0.99579662257833,T01vsT02,AL_07,
S038,R_Area_45,0.9890363758513188,T01vsT02,AL_07,
S037,R_Area_45,0.9868230979333693,T01vsT02,AL_07,
S036,R_Area_45,0.9923488537138557,T01vsT02,AL_07,
S035,R_Area_45,0.9934714388473678,T01vsT02,AL_07,
S034,R_Area_45,0.9819927204021899,T01vsT02,AL_07,
S033,R_Area_45,0.9933997283282356,T01vsT02,AL_07,
S032,R_Area_45,0.9942330287622048,T01vsT02,AL_07,
S031,R_Area_45,0.9449279100102077,T01vsT02,AL_07,
TOT7729F,R_Area_45,0.9954296793928324,T01vsT02,AL_07,
S029,R_Area_45,0.9949173710547966,T01vsT02,AL_07,
S028,R_Area_45,0.9897188683758202,T01vsT02,AL_07,
S027,R_Area_45,0.9925037138511783,T01vsT02,AL_07,
S025,R_Area_45,0.9930582443601934,T01vsT02,AL_07,
S024,R_Area_45,0.9909105355314907,T01vsT02,AL_07,
S023,R_Area_45,0.9999275662965273,T01vsT02,AL_07,
S022,R_Area_45,0.9942644865065909,T01vsT02,AL_07,
S021,R_Area_45,0.988947701307413,T01vsT02,AL_07,
S020,R_Area_45,0.9847238806590374,T01vsT02,AL_07,
S018,R_Area_45,0.9848519858507476,T01vsT02,AL_07,
S017,R_Area_45,0.982042844003057,T01vsT02,AL_07,
S016,R_Area_45,0.9968283709518685,T01vsT02,AL_07,
26CAMINO3920,R_Area_45,0.9951388156376753,T01vsT02,AL_07,
41TPEF4693,R_Area_45,0.9882119700424385,T01vsT02,AL_07,
07CAMINO6124,R_Area_45,0.9955614037063493,T01vsT02,AL_07,
S038,R_Area_47l,0.9927136669416816,T01vsT02,AL_07,
S037,R_Area_47l,0.9847537275752458,T01vsT02,AL_07,
S036,R_Area_47l,0.9884784509908235,T01vsT02,AL_07,
S035,R_Area_47l,0.9950508371093101,T01vsT02,AL_07,
S034,R_Area_47l,0.9827064336573227,T01vsT02,AL_07,
S033,R_Area_47l,0.9938683354575436,T01vsT02,AL_07,
S032,R_Area_47l,0.9947320936444423,T01vsT02,AL_07,
S031,R_Area_47l,0.9732919060473395,T01vsT02,AL_07,
TOT7729F,R_Area_47l,0.9963045696449095,T01vsT02,AL_07,
S029,R_Area_47l,0.9934602482047844,T01vsT02,AL_07,
S028,R_Area_47l,0.9946496611544529,T01vsT02,AL_07,
S027,R_Area_47l,0.97346211153292,T01vsT02,AL_07,
S025,R_Area_47l,0.9741215506898694,T01vsT02,AL_07,
S024,R_Area_47l,0.9885330245455725,T01vsT02,AL_07,
S023,R_Area_47l,0.9997898320241664,T01vsT02,AL_07,
S022,R_Area_47l,0.99398955085217,T01vsT02,AL_07,
S021,R_Area_47l,0.9359964281894234,T01vsT02,AL_07,
S020,R_Area_47l,0.9661147615674542,T01vsT02,AL_07,
S018,R_Area_47l,0.9816996859888036,T01vsT02,AL_07,
S017,R_Area_47l,0.990124274467728,T01vsT02,AL_07,
S016,R_Area_47l,0.9939558429466011,T01vsT02,AL_07,
26CAMINO3920,R_Area_47l,0.9956847661025913,T01vsT02,AL_07,
41TPEF4693,R_Area_47l,0.9812944429597009,T01vsT02,AL_07,
07CAMINO6124,R_Area_47l,0.9845339143490853,T01vsT02,AL_07,
S038,R_Area_posterior_47r,0.993092442381006,T01vsT02,AL_07,
S037,R_Area_posterior_47r,0.9930491748019563,T01vsT02,AL_07,
S036,R_Area_posterior_47r,0.9814634217761388,T01vsT02,AL_07,
S035,R_Area_posterior_47r,0.9837142690533971,T01vsT02,AL_07,
S034,R_Area_posterior_47r,0.9947557104315761,T01vsT02,AL_07,
S033,R_Area_posterior_47r,0.995842196757964,T01vsT02,AL_07,
S032,R_Area_posterior_47r,0.9957442432576777,T01vsT02,AL_07,
S031,R_Area_posterior_47r,0.9777109688116153,T01vsT02,AL_07,
TOT7729F,R_Area_posterior_47r,0.9884339451810178,T01vsT02,AL_07,
S029,R_Area_posterior_47r,0.9817056190468744,T01vsT02,AL_07,
S028,R_Area_posterior_47r,0.9943270078255058,T01vsT02,AL_07,
S027,R_Area_posterior_47r,0.9821425056245064,T01vsT02,AL_07,
S025,R_Area_posterior_47r,0.9895392841796635,T01vsT02,AL_07,
S024,R_Area_posterior_47r,0.9950004684245157,T01vsT02,AL_07,
S023,R_Area_posterior_47r,0.9979851609065149,T01vsT02,AL_07,
S022,R_Area_posterior_47r,0.9971278079375332,T01vsT02,AL_07,
S021,R_Area_posterior_47r,0.9847801098051656,T01vsT02,AL_07,
S020,R_Area_posterior_47r,0.9794304291925311,T01vsT02,AL_07,
S018,R_Area_posterior_47r,0.9902433449638682,T01vsT02,AL_07,
S017,R_Area_posterior_47r,0.9962742954051628,T01vsT02,AL_07,
S016,R_Area_posterior_47r,0.9258807163543623,T01vsT02,AL_07,
26CAMINO3920,R_Area_posterior_47r,0.9953574815990434,T01vsT02,AL_07,
41TPEF4693,R_Area_posterior_47r,0.9916852611542615,T01vsT02,AL_07,
07CAMINO6124,R_Area_posterior_47r,0.9955049672689404,T01vsT02,AL_07,
S038,R_Area__IFSa,0.9808748702359642,T01vsT02,AL_07,
S037,R_Area__IFSa,0.996115344394503,T01vsT02,AL_07,
S036,R_Area__IFSa,0.9850246838646408,T01vsT02,AL_07,
S035,R_Area__IFSa,0.9910842104931396,T01vsT02,AL_07,
S034,R_Area__IFSa,0.9539264676451978,T01vsT02,AL_07,
S033,R_Area__IFSa,0.9976165470721567,T01vsT02,AL_07,
S032,R_Area__IFSa,0.9962413159921022,T01vsT02,AL_07,
S031,R_Area__IFSa,0.9950752841549159,T01vsT02,AL_07,
TOT7729F,R_Area__IFSa,0.9837598347370096,T01vsT02,AL_07,
S029,R_Area__IFSa,0.9698214152048408,T01vsT02,AL_07,
S028,R_Area__IFSa,0.9941312885933449,T01vsT02,AL_07,
S027,R_Area__IFSa,0.9879549932208965,T01vsT02,AL_07,
S025,R_Area__IFSa,0.9938699934910145,T01vsT02,AL_07,
S024,R_Area__IFSa,0.9899846298437546,T01vsT02,AL_07,
S023,R_Area__IFSa,0.9989743394612691,T01vsT02,AL_07,
S022,R_Area__IFSa,0.9938428979861362,T01vsT02,AL_07,
S021,R_Area__IFSa,0.9652156038580435,T01vsT02,AL_07,
S020,R_Area__IFSa,0.9972969647455056,T01vsT02,AL_07,
S018,R_Area__IFSa,0.9900462326208384,T01vsT02,AL_07,
S017,R_Area__IFSa,0.9703210658404791,T01vsT02,AL_07,
S016,R_Area__IFSa,0.9907888513209129,T01vsT02,AL_07,
26CAMINO3920,R_Area__IFSa,0.9913425988314596,T01vsT02,AL_07,
41TPEF4693,R_Area__IFSa,0.9902192420098264,T01vsT02,AL_07,
07CAMINO6124,R_Area__IFSa,0.9956475602233388,T01vsT02,AL_07,
S038,R_Area_IFSp,0.984009514177531,T01vsT02,AL_07,
S037,R_Area_IFSp,0.8934313322210098,T01vsT02,AL_07,
S036,R_Area_IFSp,0.982523077320287,T01vsT02,AL_07,
S035,R_Area_IFSp,0.9947821479156435,T01vsT02,AL_07,
S034,R_Area_IFSp,0.7171186435951216,T01vsT02,AL_07,
S033,R_Area_IFSp,0.9921031203484103,T01vsT02,AL_07,
S032,R_Area_IFSp,0.9937063930547742,T01vsT02,AL_07,
S031,R_Area_IFSp,0.9853888424735756,T01vsT02,AL_07,
TOT7729F,R_Area_IFSp,0.9749723111316839,T01vsT02,AL_07,
S029,R_Area_IFSp,0.9529094463667631,T01vsT02,AL_07,
S028,R_Area_IFSp,0.9903808436333533,T01vsT02,AL_07,
S027,R_Area_IFSp,0.8933260916150254,T01vsT02,AL_07,
S025,R_Area_IFSp,0.9816669728526114,T01vsT02,AL_07,
S024,R_Area_IFSp,0.9756912512888635,T01vsT02,AL_07,
S023,R_Area_IFSp,0.9996206865213637,T01vsT02,AL_07,
S022,R_Area_IFSp,0.9693577238624631,T01vsT02,AL_07,
S021,R_Area_IFSp,0.9880284297886995,T01vsT02,AL_07,
S020,R_Area_IFSp,0.9951234194586269,T01vsT02,AL_07,
S018,R_Area_IFSp,0.9882539453438627,T01vsT02,AL_07,
S017,R_Area_IFSp,0.8700393125401044,T01vsT02,AL_07,
S016,R_Area_IFSp,0.9767006967659815,T01vsT02,AL_07,
26CAMINO3920,R_Area_IFSp,0.9835348277042418,T01vsT02,AL_07,
41TPEF4693,R_Area_IFSp,0.992195580371017,T01vsT02,AL_07,
07CAMINO6124,R_Area_IFSp,0.9905234243333793,T01vsT02,AL_07,
S038,R_Area_IFJa,0.9882808549646923,T01vsT02,AL_07,
S037,R_Area_IFJa,0.9798235731249573,T01vsT02,AL_07,
S036,R_Area_IFJa,0.9703734410210557,T01vsT02,AL_07,
S035,R_Area_IFJa,0.8023272485932311,T01vsT02,AL_07,
